data,title
দূর্দান্ত ভ্লগ এখন পর্যন্ত সেরা,নিশ্চিত ইতিবাচক
ভাই স্কাই লাউঞ্জ কিভাবে ব্যবহার করব যদি বিজনেস ক্লাস টিকিট না থাকলে,কিছুটা ইতিবাচক
বন্ধুদের বিন ব্যবহার ও শরীর ম্যাসাজ উপভোগ করার মতো সেই সাথে বার্গার কিংস এর রিভিও ভাল লেগেছে,নিশ্চিত ইতিবাচক
 দেখে মনে হচ্ছে চেরিগ্রেপ টমেটো,নিশ্চিত ইতিবাচক
আপনার হাসি টা সুন্দর ভাইয়া,কিছুটা ইতিবাচক
ভাইয়া বিমানের টিকিট জনপ্রতি কত ছিল,নিশ্চিত ইতিবাচক
কতদিন আগে টিকিট করিয়েছিলেন ভাই,নিশ্চিত ইতিবাচক
অনেক সুন্দর করে আপনি বলতে পারেনশুনতে ভালো লাগেমনোজগ ধরে রাখার মতো,নিশ্চিত ইতিবাচক
শুভ কামনা আপনি আর আপনার পেটুক বউ য়ের জন্য,নিশ্চিত ইতিবাচক
ভিডিও টা ডিজলাইক দিবো,নিরপেক্ষ
ভাইয়া খুব সুন্দর আর ভালো লাগছে,নিশ্চিত ইতিবাচক
আমি একবার ই মালিন্দোতে উঠেছিলামবেশ বাজে অভিজ্ঞতা ছিলপৃথিবীর কয়েক টা বাজে এয়ারলাইন্স এর মধ্যে মনে হয় মালিন্দো  টা,কিছুটা নেতিবাচক
অনেক ভালো লাগলো আপনার নামাজের কথা শুনেআপনার  এবং পেটুক বউ,নিশ্চিত ইতিবাচক
এতো দেরি করে ভিডিও আপলোড দিলে হবে রেগুলার ভিডিও আপলোড দিবেন এতদিন ধরে কি অপেক্ষা করা যায় নাকি বুঝেন না,কিছুটা ইতিবাচক
এই আমার জন্য রাইখ আবার মজা লাগলো,কিছুটা ইতিবাচক
দারুন ছিল ভিডিওটাসিফুড পায়েআ হবে উচ্চারণটাদেখতে বেশ লাগল,নিশ্চিত ইতিবাচক
পিপি এর একটু হেয়ার কাট করলে আরো কিউট লাগবে পিপিকে এতো কম দেখানোর কারণ জনতা জানতে চায় আর পিপি এর ভিডিও এর সময় ভালো লাইটিং লাগবে,নিশ্চিত ইতিবাচক
এতো ছোট ভিডিও,কিছুটা নেতিবাচক
আপনি আপনার আগের ব্লগগুলাতে প্রাইজটা ম্যানশন করতেন কিন্তু এখন আর প্রাইজটা উল্লেখ করেন না করলে ভালো হতো,নিশ্চিত ইতিবাচক
উচ্চারণটা সিফুড পায়া হবেনা হবে পায়ায়া অনেকে পায়েলা ও বলে কিন্তু রিয়েল উচ্চারণ হচ্ছে পায়ায়া,নিশ্চিত ইতিবাচক
ভাবির বাসার কাউকে দেখতে চাই,নিরপেক্ষ
পেটুক কাপল এর ব্লগের জন্য অপেক্ষায় থাকি ভাইয়া,নিশ্চিত ইতিবাচক
টুং টাং এর চা এর রিভিউ চাই,নিরপেক্ষ
